contestant,sport,record,matchup,away_team,home_team,pick_type,pick_text,team,line,units_wagered
goph62,College Football,149-111-9,Houston @ UCF,Houston,UCF,Spread (ATS),HOU +1.0,HOU,+1.0,+500
goph62,College Football,149-111-9,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +14.5,NW,+14.5,+500
goph62,College Football,149-111-9,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -6.5,MEM,-6.5,+500
bwdraper,College Football,453-388-15,Houston @ UCF,Houston,UCF,Spread (ATS),UCF +1.0,UCF,+1.0,+500
bwdraper,College Football,453-388-15,Houston @ UCF,Houston,UCF,Total (Over),Over 47.5,Over,47.5,+500
bwdraper,College Football,453-388-15,Northwestern @ USC,Northwestern,USC,Spread (ATS),USC -14.5,USC,-14.5,+500
bwdraper,College Football,453-388-15,Northwestern @ USC,Northwestern,USC,Total (Over),Over 51.0,Over,51.0,+500
bwdraper,College Football,453-388-15,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
bwdraper,College Football,453-388-15,Tulane @ Memphis,Tulane,Memphis,Total (Over),Over 54.0,Over,54.0,+500
kingjs3807,College Football,168-129-9,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
OGScotty,College Football,137-101-4,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),TULN +6.5,TULN,+6.5,+500
vupham,College Football,396-337-12,Houston @ UCF,Houston,UCF,Spread (ATS),UCF +2.5,UCF,+2.5,+500
vupham,College Football,396-337-12,Houston @ UCF,Houston,UCF,Total (Under),Under 48.5,Under,48.5,+500
vupham,College Football,396-337-12,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +14.5,NW,+14.5,+500
vupham,College Football,396-337-12,Northwestern @ USC,Northwestern,USC,Total (Under),Under 50.5,Under,50.5,+500
vupham,College Football,396-337-12,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -7.5,MEM,-7.5,+500
vupham,College Football,396-337-12,Tulane @ Memphis,Tulane,Memphis,Total (Over),Over 55.5,Over,55.5,+500
RUSHVEGAS,College Football,430-369-8,Houston @ UCF,Houston,UCF,Spread (ATS),HOU +1.5,HOU,+1.5,+500
RUSHVEGAS,College Football,430-369-8,Houston @ UCF,Houston,UCF,Total (Over),Over 48.5,Over,48.5,+500
RUSHVEGAS,College Football,430-369-8,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +15.0,NW,+15.0,+500
RUSHVEGAS,College Football,430-369-8,Northwestern @ USC,Northwestern,USC,Total (Over),Over 51.5,Over,51.5,+500
RUSHVEGAS,College Football,430-369-8,Tulane @ Memphis,Tulane,Memphis,Total (Under),Under 57.5,Under,57.5,+500
CHOP,College Football,344-291-10,Houston @ UCF,Houston,UCF,Spread (ATS),HOU -2.5,HOU,-2.5,+500
CHOP,College Football,344-291-10,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -7.5,MEM,-7.5,+500
courtney1966,College Football,449-387-8,Houston @ UCF,Houston,UCF,Spread (ATS),HOU -1.0,HOU,-1.0,+500
courtney1966,College Football,449-387-8,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +14.5,NW,+14.5,+500
courtney1966,College Football,449-387-8,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -5.0,MEM,-5.0,+500
Snowman0008,College Football,91-62-8,Houston @ UCF,Houston,UCF,Spread (ATS),HOU -1.0,HOU,-1.0,+500
Snowman0008,College Football,91-62-8,Northwestern @ USC,Northwestern,USC,Spread (ATS),USC -14.5,USC,-14.5,+500
gwins7,College Football,516-449-13,Houston @ UCF,Houston,UCF,Total (Over),Over 47.5,Over,47.5,+500
gwins7,College Football,516-449-13,Northwestern @ USC,Northwestern,USC,Total (Under),Under 51.0,Under,51.0,+500
gwins7,College Football,516-449-13,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
gwins7,College Football,516-449-13,Tulane @ Memphis,Tulane,Memphis,Total (Under),Under 54.0,Under,54.0,+500
burley,College Football,615-531-17,Georgia @ MS State,Georgia,MS State,Spread (ATS),UGA -8.5,UGA,-8.5,+500
burley,College Football,615-531-17,James Madison @ Marshall,James Madison,Marshall,Total (Under),Under 55.0,Under,55.0,+500
burley,College Football,615-531-17,Southern Miss @ Arkansas State,Southern Miss,Arkansas State,Total (Under),Under 56.0,Under,56.0,+500
burley,College Football,615-531-17,BYU @ Texas Tech,BYU,Texas Tech,Spread (ATS),BYU +10.0,BYU,+10.0,+500
burley,College Football,615-531-17,Missouri State @ Liberty,Missouri State,Liberty,Spread (ATS),MOSU +7.5,MOSU,+7.5,+500
burley,College Football,615-531-17,JSU @ UTEP,JSU,UTEP,Spread (ATS),UTEP +1.0,UTEP,+1.0,+500
Reina,College Football,87-60-5,Houston @ UCF,Houston,UCF,Spread (ATS),UCF -1.5,UCF,-1.5,+500
Creekside,College Football,257-219-14,Houston @ UCF,Houston,UCF,Spread (ATS),UCF +1.0,UCF,+1.0,+500
Creekside,College Football,257-219-14,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +14.5,NW,+14.5,+500
Creekside,College Football,257-219-14,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -5.0,MEM,-5.0,+500
zillagod,College Football,439-381-13,Houston @ UCF,Houston,UCF,Spread (ATS),UCF -1.0,UCF,-1.0,+500
zillagod,College Football,439-381-13,Northwestern @ USC,Northwestern,USC,Spread (ATS),USC -14.0,USC,-14.0,+500
zillagod,College Football,439-381-13,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -6.5,MEM,-6.5,+500
rick68,College Football,167-134-11,Northwestern @ USC,Northwestern,USC,Spread (ATS),USC -14.5,USC,-14.5,+500
TOPPDAWG,College Football,156-125-8,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),OSU -5.5,OSU,-5.5,+500
TIPOF-THE-SWORD,College Football,137-108-7,Houston @ UCF,Houston,UCF,Total (Over),Over 47.5,Over,47.5,+500
TIPOF-THE-SWORD,College Football,137-108-7,Northwestern @ USC,Northwestern,USC,Total (Over),Over 50.5,Over,50.5,+500
TIPOF-THE-SWORD,College Football,137-108-7,Tulane @ Memphis,Tulane,Memphis,Total (Over),Over 55.5,Over,55.5,+500
olga51,College Football,110-84-6,BYU @ Texas Tech,BYU,Texas Tech,Spread (ATS),TTU -10.0,TTU,-10.0,+500
dawiz,College Football,66-44-5,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),TULN +3.5,TULN,+3.5,+500
mjboxer,College Football,397-345-12,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),TULN +4.0,TULN,+4.0,+500
MustangRally,College Football,531-467-17,Houston @ UCF,Houston,UCF,Spread (ATS),HOU -1.0,HOU,-1.0,+500
MustangRally,College Football,531-467-17,Houston @ UCF,Houston,UCF,Total (Over),Over 47.5,Over,47.5,+500
MustangRally,College Football,531-467-17,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -5.0,MEM,-5.0,+500
MustangRally,College Football,531-467-17,Tulane @ Memphis,Tulane,Memphis,Total (Over),Over 55.5,Over,55.5,+500
MustangRally,College Football,531-467-17,Northwestern @ USC,Northwestern,USC,Total (Over),Over 50.5,Over,50.5,+500
jcf182,College Football,262-223-6,Ohio State @ Michigan,Ohio State,Michigan,Total (Over),Over 47.5,Over,47.5,+500
DeaconBlues2525,College Football,450-394-10,Syracuse @ Miami (FL),Syracuse,Miami (FL),Spread (ATS),SYR +28.5,SYR,+28.5,+500
DeaconBlues2525,College Football,450-394-10,Auburn @ Vanderbilt,Auburn,Vanderbilt,Spread (ATS),VAN -7.0,VAN,-7.0,+500
DeaconBlues2525,College Football,450-394-10,Stanford @ North Carolina,Stanford,North Carolina,Total (Over),Over 41.0,Over,41.0,+500
DnzO,College Football,269-230-11,Houston @ UCF,Houston,UCF,Spread (ATS),HOU +1.5,HOU,+1.5,+500
DnzO,College Football,269-230-11,Houston @ UCF,Houston,UCF,Total (Under),Under 47.5,Under,47.5,+500
DnzO,College Football,269-230-11,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),TULN +6.5,TULN,+6.5,+500
DnzO,College Football,269-230-11,Tulane @ Memphis,Tulane,Memphis,Total (Under),Under 55.5,Under,55.5,+500
DnzO,College Football,269-230-11,Northwestern @ USC,Northwestern,USC,Spread (ATS),USC -14.5,USC,-14.5,+500
DnzO,College Football,269-230-11,Northwestern @ USC,Northwestern,USC,Total (Over),Over 52.0,Over,52.0,+500
tvigilante2020,College Football,183-152-7,Stanford @ North Carolina,Stanford,North Carolina,Total (Under),Under 41.0,Under,41.0,+500
tvigilante2020,College Football,183-152-7,Air Force @ San Jose State,Air Force,San Jose State,Total (Over),Over 67.0,Over,67.0,+500
100towin1,College Basketball,123-62-0,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 150.5,Under,150.5,+500
100towin1,College Basketball,123-62-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
fadennis6,College Basketball,183-133-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
fadennis6,College Basketball,183-133-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 150.5,Over,150.5,+500
fadennis6,College Basketball,183-133-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),NEOM +4.5,NEOM,+4.5,+500
fadennis6,College Basketball,183-133-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 152.5,Over,152.5,+500
ivtime,College Basketball,182-135-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
ivtime,College Basketball,182-135-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 146.5,Over,146.5,+500
ivtime,College Basketball,182-135-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
ivtime,College Basketball,182-135-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 151.0,Under,151.0,+500
JamesGang,College Basketball,140-97-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +2.5,UCRV,+2.5,+500
JamesGang,College Basketball,140-97-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 146.5,Under,146.5,+500
JamesGang,College Basketball,140-97-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
JamesGang,College Basketball,140-97-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 151.0,Under,151.0,+500
Hotstuff1301,College Basketball,162-119-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
Hotstuff1301,College Basketball,162-119-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 146.5,Under,146.5,+500
reddog6008,College Basketball,159-117-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
kaitospapa,College Basketball,182-139-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
kaitospapa,College Basketball,182-139-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 153.5,Over,153.5,+500
kaitospapa,College Basketball,182-139-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV -1.0,UCRV,-1.0,+500
kaitospapa,College Basketball,182-139-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 152.5,Under,152.5,+500
catman650,College Basketball,138-99-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
catman650,College Basketball,138-99-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 151.0,Over,151.0,+500
hogster,College Basketball,182-138-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +1.0,UCRV,+1.0,+500
hogster,College Basketball,182-138-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 150.5,Under,150.5,+500
hogster,College Basketball,182-138-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
hogster,College Basketball,182-138-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 152.5,Over,152.5,+500
unbuckle,College Basketball,180-139-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),NEOM +4.5,NEOM,+4.5,+500
unbuckle,College Basketball,180-139-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 151.0,Over,151.0,+500
unbuckle,College Basketball,180-139-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
unbuckle,College Basketball,180-139-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 146.5,Over,146.5,+500
shogun2164,College Basketball,150-109-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
shogun2164,College Basketball,150-109-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 153.5,Under,153.5,+500
shogun2164,College Basketball,150-109-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV -1.0,UCRV,-1.0,+500
shogun2164,College Basketball,150-109-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 152.5,Under,152.5,+500
allenhanks,College Basketball,102-69-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
ceesey,College Basketball,81-51-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +2.5,UCRV,+2.5,+500
ceesey,College Basketball,81-51-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 146.5,Under,146.5,+500
ceesey,College Basketball,81-51-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 151.0,Under,151.0,+500
DarthRaider27,College Basketball,71-42-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),NEOM +4.5,NEOM,+4.5,+500
DarthRaider27,College Basketball,71-42-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 151.0,Over,151.0,+500
DarthRaider27,College Basketball,71-42-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
DarthRaider27,College Basketball,71-42-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 146.5,Over,146.5,+500
redsox99,College Basketball,152-116-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
mollydog,College Basketball,71-43-0,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
mollydog,College Basketball,71-43-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
mollydog,College Basketball,71-43-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.0,Under,152.0,+500
duffer77,College Basketball,175-139-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
duffer77,College Basketball,175-139-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
duffer77,College Basketball,175-139-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
duffer77,College Basketball,175-139-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 150.5,Under,150.5,+500
buffalo2007,College Basketball,100-71-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
buffalo2007,College Basketball,100-71-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 150.5,Under,150.5,+500
buffalo2007,College Basketball,100-71-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
buffalo2007,College Basketball,100-71-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
PILEDRIVER,College Basketball,169-134-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
PILEDRIVER,College Basketball,169-134-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 146.0,Over,146.0,+500
PILEDRIVER,College Basketball,169-134-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
PILEDRIVER,College Basketball,169-134-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 151.0,Over,151.0,+500
YIAYIA,College Basketball,177-141-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +1.5,UCRV,+1.5,+500
YIAYIA,College Basketball,177-141-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 148.0,Under,148.0,+500
YIAYIA,College Basketball,177-141-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
YIAYIA,College Basketball,177-141-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
vlkvlk2012,College Basketball,166-132-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
vlkvlk2012,College Basketball,166-132-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
vlkvlk2012,College Basketball,166-132-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
vlkvlk2012,College Basketball,166-132-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 151.5,Over,151.5,+500
1003008gl,College Basketball,170-136-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
1003008gl,College Basketball,170-136-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 153.5,Over,153.5,+500
1003008gl,College Basketball,170-136-0,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
1003008gl,College Basketball,170-136-0,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 151.5,Over,151.5,+500
thirdperson,College Basketball,41-19-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 148.0,Under,148.0,+500
broncos922,College Basketball,53-30-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 148.5,Under,148.5,+500
broncos922,College Basketball,53-30-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
luke44,College Basketball,175-141-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.5,UND,-1.5,+500
luke44,College Basketball,175-141-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 148.0,Over,148.0,+500
luke44,College Basketball,175-141-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
luke44,College Basketball,175-141-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 152.0,Over,152.0,+500
leafs126,College Basketball,92-66-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +1.0,UCRV,+1.0,+500
leafs126,College Basketball,92-66-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
mjboxer,College Basketball,71-47-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
mjboxer,College Basketball,71-47-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 151.0,Under,151.0,+500
mjboxer,College Basketball,71-47-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
dawgs91,College Basketball,173-140-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
dawgs91,College Basketball,173-140-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 150.5,Over,150.5,+500
dawgs91,College Basketball,173-140-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
dawgs91,College Basketball,173-140-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 152.5,Over,152.5,+500
jbros01,College Basketball,157-127-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +2.5,UCRV,+2.5,+500
jbros01,College Basketball,157-127-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 146.5,Under,146.5,+500
jbros01,College Basketball,157-127-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
jbros01,College Basketball,157-127-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 151.0,Over,151.0,+500
Capizzano2000,College Basketball,63-42-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
Capizzano2000,College Basketball,63-42-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
Capizzano2000,College Basketball,63-42-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.0,Under,152.0,+500
redrat67,College Basketball,64-43-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
redrat67,College Basketball,64-43-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
redrat67,College Basketball,64-43-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 151.5,Under,151.5,+500
anya,College Basketball,94-71-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -2.5,UND,-2.5,+500
anya,College Basketball,94-71-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),NEOM +4.5,NEOM,+4.5,+500
Cartrevic,College Basketball,87-64-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
Cartrevic,College Basketball,87-64-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
Cartrevic,College Basketball,87-64-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV +1.0,UCRV,+1.0,+500
Cartrevic,College Basketball,87-64-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 151.5,Under,151.5,+500
fishter923,College Basketball,166-136-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
fishter923,College Basketball,166-136-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Over),Over 149.5,Over,149.5,+500
fishter923,College Basketball,166-136-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
fishter923,College Basketball,166-136-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 152.5,Over,152.5,+500
puttfordough,College Basketball,47-28-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 146.5,Under,146.5,+500
puttfordough,College Basketball,47-28-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 151.0,Under,151.0,+500
wallyswahoos,College Basketball,116-91-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
wallyswahoos,College Basketball,116-91-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 149.5,Under,149.5,+500
wallyswahoos,College Basketball,116-91-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.5,AC,-4.5,+500
wallyswahoos,College Basketball,116-91-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Over),Over 152.5,Over,152.5,+500
gator49,College Basketball,96-73-0,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UCRV -1.0,UCRV,-1.0,+500
gator49,College Basketball,96-73-0,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -4.0,AC,-4.0,+500
Yanidis,College Basketball,152-124-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
Yanidis,College Basketball,152-124-1,UC Riverside @ North Dakota,UC Riverside,North Dakota,Total (Under),Under 150.5,Under,150.5,+500
Yanidis,College Basketball,152-124-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
Yanidis,College Basketball,152-124-1,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Total (Under),Under 152.5,Under,152.5,+500
SportsFreak69,College Basketball,86-64-2,Nebraska Omaha @ ACU,Nebraska Omaha,ACU,Spread (ATS),AC -3.5,AC,-3.5,+500
SportsFreak69,College Basketball,86-64-2,UC Riverside @ North Dakota,UC Riverside,North Dakota,Spread (ATS),UND -1.0,UND,-1.0,+500
FASTLENNY,CFL,50-26-1,Montreal @ Hamilton,Montreal,Hamilton,Spread (ATS),MTL -2.5,MTL,-2.5,+500
FASTLENNY,CFL,50-26-1,Montreal @ Hamilton,Montreal,Hamilton,Total (Over),Over 52.5,Over,52.5,+500
FASTLENNY,CFL,50-26-1,BC @ Saskatchewan,BC,Saskatchewan,Spread (ATS),SSK -3.5,SSK,-3.5,+500
FASTLENNY,CFL,50-26-1,BC @ Saskatchewan,BC,Saskatchewan,Total (Over),Over 53.5,Over,53.5,+500
2dawgnation2,CFL,96-69-1,BC @ Saskatchewan,BC,Saskatchewan,Spread (ATS),SSK -3.0,SSK,-3.0,+500
2dawgnation2,CFL,96-69-1,BC @ Saskatchewan,BC,Saskatchewan,Total (Under),Under 53.5,Under,53.5,+500
pardo3,CFL,61-41-0,Montreal @ Hamilton,Montreal,Hamilton,Spread (ATS),HAM +1.5,HAM,+1.5,+500
pardo3,CFL,61-41-0,Montreal @ Hamilton,Montreal,Hamilton,Total (Over),Over 52.5,Over,52.5,+500
pardo3,CFL,61-41-0,BC @ Saskatchewan,BC,Saskatchewan,Spread (ATS),SSK -3.5,SSK,-3.5,+500
pardo3,CFL,61-41-0,BC @ Saskatchewan,BC,Saskatchewan,Total (Under),Under 53.5,Under,53.5,+500
chuluckus,CFL,74-54-1,Montreal @ Hamilton,Montreal,Hamilton,Spread (ATS),HAM +2.5,HAM,+2.5,+500
chuluckus,CFL,74-54-1,Montreal @ Hamilton,Montreal,Hamilton,Total (Under),Under 52.5,Under,52.5,+500
chuluckus,CFL,74-54-1,BC @ Saskatchewan,BC,Saskatchewan,Spread (ATS),BC +3.5,BC,+3.5,+500
chuluckus,CFL,74-54-1,BC @ Saskatchewan,BC,Saskatchewan,Total (Under),Under 53.5,Under,53.5,+500
